,Crop,Sowing Time,Region,Min Temp,Max Temp,Soil pH,Soil Type,Min Rainfall,Max Rainfall
1316,zennia,april,lakshadweep,16,28,5.5,loamy soil,130,140
1317,zennia,march,puducherry,16,28,5.5,loamy soil,130,140
1318,zennia,april,puducherry,16,28,5.5,loamy soil,130,140
1319,peach,march,punjab,7,40,6.5,loamy soil,145,155
1320,peach,march,punjab,7,40,6.5,clay soil,145,155
1321,peach,april,punjab,7,40,6.5,loamy soil,145,155
1322,peach,april,punjab,7,40,6.5,clay soil,145,155
1323,peach,may,punjab,7,40,6.5,loamy soil,145,155
1324,peach,may,punjab,7,40,6.5,clay soil,145,155
1325,peach,march,jammu kashmir,7,40,6.5,loamy soil,145,155
1326,peach,march,jammu kashmir,7,40,6.5,clay soil,145,155
1327,peach,april,jammu kashmir,7,40,6.5,loamy soil,145,155
1328,peach,april,jammu kashmir,7,40,6.5,clay soil,145,155
1329,peach,may,jammu kashmir,7,40,6.5,loamy soil,145,155
1330,peach,may,jammu kashmir,7,40,6.5,clay soil,145,155
1331,peach,march,uttar pradesh,7,40,6.5,loamy soil,145,155
1332,peach,march,uttar pradesh,7,40,6.5,clay soil,145,155
1333,peach,april,uttar pradesh,7,40,6.5,loamy soil,145,155
1334,peach,april,uttar pradesh,7,40,6.5,clay soil,145,155
1335,peach,may,uttar pradesh,7,40,6.5,loamy soil,145,155
1336,peach,may,uttar pradesh,7,40,6.5,clay soil,145,155
1337,peach,march,himachal pradesh,7,40,6.5,loamy soil,145,155
1338,peach,march,himachal pradesh,7,40,6.5,clay soil,145,155
1339,peach,april,himachal pradesh,7,40,6.5,loamy soil,145,155
1340,peach,april,himachal pradesh,7,40,6.5,clay soil,145,155
1341,peach,may,himachal pradesh,7,40,6.5,loamy soil,145,155
1342,peach,may,himachal pradesh,7,40,6.5,clay soil,145,155
1343,apple,january,jammu kashmir,21,24,6,loamy soil,105,115
1344,apple,february,himachal pradesh,21,24,6,loamy soil,105,115
1345,apple,march,uttarakhand,21,24,6,loamy soil,105,115
1346,apple,april,uttar pradesh,21,24,6,loamy soil,105,115
1347,apple,may,tamil nadu,21,24,6,loamy soil,105,115
1348,apple,june,arunachal pradesh,21,24,6,loamy soil,105,115
1349,apple,july,manipur,21,24,6,loamy soil,105,115
1350,apricot,december,himachal pradesh,16,32,6.4,loamy soil,90,100
1351,apricot,january,himachal pradesh,16,32,6.4,loamy soil,90,100
1352,apricot,february,himachal pradesh,16,32,6.4,loamy soil,90,100
1353,apricot,march,himachal pradesh,16,32,6.4,loamy soil,90,100
1354,apricot,december,jammu kashmir,16,32,6.4,loamy soil,90,100
1355,apricot,december,uttarakhand,16,32,6.4,loamy soil,90,100
1356,apricot,january,jammu kashmir,16,32,6.4,loamy soil,90,100
1357,apricot,february,jammu kashmir,16,32,6.4,loamy soil,90,100
1358,apricot,january,uttarakhand,16,32,6.4,loamy soil,90,100
1359,apricot,march,jammu kashmir,16,32,6.4,loamy soil,90,100
1360,apricot,february,uttarakhand,16,32,6.4,loamy soil,90,100
1361,apricot,march,uttarakhand,16,32,6.4,loamy soil,90,100
1362,apricot,february,uttar pradesh,16,32,6.4,loamy soil,90,100
1363,avocado,january,tamil nadu,16,29,6.25,loamy soil,100,130
1364,avocado,february,tamil nadu,16,29,6.25,loamy soil,101,130
1365,avocado,march,tamil nadu,16,29,6.25,loamy soil,102,130
1366,avocado,april,tamil nadu,16,29,6.25,loamy soil,103,130
1367,avocado,may,tamil nadu,16,29,6.25,loamy soil,104,130
1368,avocado,june,tamil nadu,16,29,6.25,loamy soil,105,130
1369,avocado,july,tamil nadu,16,29,6.25,loamy soil,106,130
1370,avocado,august,tamil nadu,16,29,6.25,loamy soil,107,130
1371,avocado,october,tamil nadu,16,29,6.25,loamy soil,108,130
1372,avocado,january,kerala,16,29,6.25,loamy soil,100,130
1373,avocado,february,kerala,16,29,6.25,loamy soil,101,130
1374,avocado,march,kerala,16,29,6.25,loamy soil,102,130
1375,avocado,april,kerala,16,29,6.25,loamy soil,103,130
1376,avocado,may,kerala,16,29,6.25,loamy soil,104,130
1377,avocado,june,kerala,16,29,6.25,loamy soil,105,130
1378,avocado,july,kerala,16,29,6.25,loamy soil,106,130
1379,avocado,august,kerala,16,29,6.25,loamy soil,107,130
1380,avocado,october,kerala,16,29,6.25,loamy soil,108,130
1381,avocado,january,maharashtra,16,29,6.25,loamy soil,100,130
1382,avocado,february,maharashtra,16,29,6.25,loamy soil,101,130
1383,avocado,march,maharashtra,16,29,6.25,loamy soil,102,130
1384,avocado,april,maharashtra,16,29,6.25,loamy soil,103,130
1385,avocado,may,maharashtra,16,29,6.25,loamy soil,104,130
1386,avocado,june,maharashtra,16,29,6.25,loamy soil,105,130
1387,avocado,july,maharashtra,16,29,6.25,loamy soil,106,130
1388,avocado,august,maharashtra,16,29,6.25,loamy soil,107,130
1389,avocado,october,maharashtra,16,29,6.25,loamy soil,108,130
1390,avocado,january,karnataka,16,29,6.25,loamy soil,100,130
1391,avocado,february,karnataka,16,29,6.25,loamy soil,101,130
1392,avocado,march,karnataka,16,29,6.25,loamy soil,102,130
1393,avocado,april,karnataka,16,29,6.25,loamy soil,103,130
1394,avocado,may,karnataka,16,29,6.25,loamy soil,104,130
1395,avocado,june,karnataka,16,29,6.25,loamy soil,105,130
1396,avocado,july,karnataka,16,29,6.25,loamy soil,106,130
1397,avocado,august,karnataka,16,29,6.25,loamy soil,107,130
1398,avocado,october,karnataka,16,29,6.25,loamy soil,108,130
1399,avocado,january,sikkim,16,29,6.25,loamy soil,100,130
1400,avocado,february,sikkim,16,29,6.25,loamy soil,101,130
1401,avocado,march,sikkim,16,29,6.25,loamy soil,102,130
1402,avocado,april,sikkim,16,29,6.25,loamy soil,103,130
1403,avocado,may,sikkim,16,29,6.25,loamy soil,104,130
1404,avocado,june,sikkim,16,29,6.25,loamy soil,105,130
1405,avocado,july,sikkim,16,29,6.25,loamy soil,106,130
1406,avocado,august,sikkim,16,29,6.25,loamy soil,107,130
1407,avocado,october,sikkim,16,29,6.25,loamy soil,108,130
1408,banana,june,maharashtra,15,35,7,loamy soil,65,75
1409,banana,july,maharashtra,15,35,7,black cotton soil,65,75
1410,banana,october,maharashtra,15,35,7,loamy soil,65,75
1411,banana,november,maharashtra,15,35,7,black cotton soil,65,75
1412,banana,february,tamil nadu,15,35,7,loamy soil,65,75
1413,banana,march,tamil nadu,15,35,7,black cotton soil,65,75
1414,banana,april,tamil nadu,15,35,7,loamy soil,65,75
1415,banana,november,tamil nadu,15,35,7,black cotton soil,65,75
1416,banana,december,tamil nadu,15,35,7,loamy soil,65,75
1417,banana,april,kerala,15,35,7,black cotton soil,65,75
1418,banana,may,kerala,15,35,7,loamy soil,65,75
1419,banana,august,kerala,15,35,7,black cotton soil,65,75
1420,banana,september,kerala,15,35,7,loamy soil,65,75
1421,banana,april,andhra pradesh,15,35,7,black cotton soil,65,75
1422,banana,may,andhra pradesh,15,35,7,loamy soil,65,75
1423,banana,june,andhra pradesh,15,35,7,black cotton soil,65,75
1424,banana,october,andhra pradesh,15,35,7,loamy soil,65,75
1425,banana,november,andhra pradesh,15,35,7,black cotton soil,65,75
1426,banana,april,karnataka,15,35,7,loamy soil,65,75
1427,banana,may,karnataka,15,35,7,black cotton soil,65,75
1428,banana,june,karnataka,15,35,7,loamy soil,65,75
1429,banana,october,karnataka,15,35,7,black cotton soil,65,75
1430,banana,november,karnataka,15,35,7,loamy soil,65,75
1431,banana,june,gujrat,15,35,7,black cotton soil,65,75
1432,banana,july,gujrat,15,35,7,loamy soil,65,75
1433,banana,october,gujrat,15,35,7,black cotton soil,65,75
1434,banana,november,gujrat,15,35,7,loamy soil,65,75
1435,banana,june,madhya pradesh,15,35,7,black cotton soil,65,75
1436,banana,july,madhya pradesh,15,35,7,loamy soil,65,75
1437,banana,october,madhya pradesh,15,35,7,black cotton soil,65,75
1438,banana,november,madhya pradesh,15,35,7,loamy soil,65,75
1439,banana,june,bihar,15,35,7,black cotton soil,65,75
1440,banana,july,bihar,15,35,7,loamy soil,65,75
1441,banana,october,bihar,15,35,7,black cotton soil,65,75
1442,banana,november,bihar,15,35,7,loamy soil,65,75
1443,banana,june,jharkhand,15,35,7,black cotton soil,65,75
1444,banana,july,jharkhand,15,35,7,loamy soil,65,75
1445,banana,october,jharkhand,15,35,7,black cotton soil,65,75
1446,banana,november,jharkhand,15,35,7,loamy soil,65,75
1447,banana,february,odisha,15,35,7,black cotton soil,65,75
1448,banana,march,odisha,15,35,7,loamy soil,65,75
1449,banana,april,odisha,15,35,7,black cotton soil,65,75
1450,banana,november,odisha,15,35,7,loamy soil,65,75
1451,banana,december,odisha,15,35,7,black cotton soil,65,75
1452,banana,february,west bengal,15,35,7,loamy soil,65,75
1453,banana,march,west bengal,15,35,7,black cotton soil,65,75
1454,banana,april,west bengal,15,35,7,loamy soil,65,75
1455,banana,november,west bengal,15,35,7,black cotton soil,65,75
1456,banana,december,west bengal,15,35,7,loamy soil,65,75
1457,banana,february,assam,15,35,7,black cotton soil,65,75
1458,banana,march,assam,15,35,7,loamy soil,65,75
1459,banana,april,assam,15,35,7,black cotton soil,65,75
1460,banana,november,assam,15,35,7,loamy soil,65,75
1461,banana,december,assam,15,35,7,black cotton soil,65,75
1462,barbadoscherry,july,tamil nadu,26,26,7,loamy soil,100,200
1463,barbadoscherry,july,kerala,26,26,7,loamy soil,100,200
1464,barbadoscherry,july,andaman nicobar,26,26,7,loamy soil,100,200
1465,barbadoscherry,july,arunachal pradesh,26,26,7,loamy soil,100,200
1466,barbadoscherry,august,tamil nadu,26,26,7,loamy soil,100,200
1467,barbadoscherry,august,kerala,26,26,7,loamy soil,100,200
1468,barbadoscherry,august,andaman nicobar,26,26,7,loamy soil,100,200
1469,barbadoscherry,august,arunachal pradesh,26,26,7,loamy soil,100,200
1470,barbadoscherry,september,tamil nadu,26,26,7,loamy soil,100,200
1471,barbadoscherry,september,kerala,26,26,7,loamy soil,100,200
1472,barbadoscherry,september,andaman nicobar,26,26,7,loamy soil,100,200
1473,barbadoscherry,september,arunachal pradesh,26,26,7,loamy soil,100,200
1474,barbadoscherry,october,tamil nadu,26,26,7,loamy soil,100,200
1475,barbadoscherry,october,kerala,26,26,7,loamy soil,100,200
1476,barbadoscherry,october,andaman nicobar,26,26,7,loamy soil,100,200
1477,barbadoscherry,october,arunachal pradesh,26,26,7,loamy soil,100,200
1478,barbadoscherry,november,tamil nadu,26,26,7,loamy soil,100,200
1479,barbadoscherry,november,kerala,26,26,7,loamy soil,100,200
1480,barbadoscherry,november,andaman nicobar,26,26,7,loamy soil,100,200
1481,barbadoscherry,november,arunachal pradesh,26,26,7,loamy soil,100,200
1482,cashew,november,andhra pradesh,10,40,5.75,loamy soil,145,155
1483,cashew,november,tamil nadu,10,40,5.75,loamy soil,145,155
1484,cashew,november,odisha,10,40,5.75,loamy soil,145,155
1485,cashew,november,west bengal,10,40,5.75,loamy soil,145,155
1486,cashew,november,maharashtra,10,40,5.75,loamy soil,145,155
1487,cashew,november,goa,10,40,5.75,loamy soil,145,155
1488,cashew,november,kerala,10,40,5.75,loamy soil,145,155
1489,cashew,november,karnataka,10,40,5.75,loamy soil,145,155
1490,cherry,december,himachal pradesh,3,12,6.75,loamy soil,107,117
1491,cherry,january,himachal pradesh,3,12,6.75,loamy soil,107,117
1492,cherry,december,jammu kashmir,3,12,6.75,loamy soil,107,117
1493,cherry,january,jammu kashmir,3,12,6.75,loamy soil,107,117
1494,cherry,december,uttar pradesh,3,12,6.75,loamy soil,107,117
1495,cherry,january,uttar pradesh,3,12,6.75,loamy soil,107,117
1496,chikoo,june,gujrat,10,38,7,laterite soil,170,190
1497,chikoo,july,gujrat,10,38,7,laterite soil,170,190
1498,chikoo,august,gujrat,10,38,7,laterite soil,170,190
1499,chikoo,september,gujrat,10,38,7,laterite soil,170,190
1500,chikoo,october,gujrat,10,38,7,laterite soil,170,190
1501,chikoo,june,west bengal,10,38,7,laterite soil,170,190
1502,chikoo,july,west bengal,10,38,7,laterite soil,170,190
1503,chikoo,august,west bengal,10,38,7,laterite soil,170,190
1504,chikoo,september,west bengal,10,38,7,laterite soil,170,190
1505,chikoo,october,west bengal,10,38,7,laterite soil,170,190
1506,chikoo,june,karnataka,10,38,7,laterite soil,170,190
1507,chikoo,july,karnataka,10,38,7,laterite soil,170,190
1508,chikoo,august,karnataka,10,38,7,laterite soil,170,190
1509,chikoo,september,karnataka,10,38,7,laterite soil,170,190
1510,chikoo,october,karnataka,10,38,7,laterite soil,170,190
1511,chikoo,june,andhra pradesh,10,38,7,laterite soil,170,190
1512,chikoo,july,andhra pradesh,10,38,7,laterite soil,170,190
1513,chikoo,august,andhra pradesh,10,38,7,laterite soil,170,190
1514,chikoo,september,andhra pradesh,10,38,7,laterite soil,170,190
1515,chikoo,october,andhra pradesh,10,38,7,laterite soil,170,190
1516,chikoo,june,tamil nadu,10,38,7,laterite soil,170,190
1517,chikoo,july,tamil nadu,10,38,7,laterite soil,170,190
1518,chikoo,august,tamil nadu,10,38,7,laterite soil,170,190
1519,chikoo,september,tamil nadu,10,38,7,laterite soil,170,190
1520,chikoo,october,tamil nadu,10,38,7,laterite soil,170,190
1521,chikoo,june,maharashtra,10,38,7,laterite soil,170,190
1522,chikoo,july,maharashtra,10,38,7,laterite soil,170,190
1523,chikoo,august,maharashtra,10,38,7,laterite soil,170,190
1524,chikoo,september,maharashtra,10,38,7,laterite soil,170,190
1525,chikoo,october,maharashtra,10,38,7,laterite soil,170,190
1526,chikoo,june,odisha,10,38,7,laterite soil,170,190
1527,chikoo,july,odisha,10,38,7,laterite soil,170,190
1528,chikoo,august,odisha,10,38,7,laterite soil,170,190
1529,chikoo,september,odisha,10,38,7,laterite soil,170,190
1530,chikoo,october,odisha,10,38,7,laterite soil,170,190
1531,cucumber,march,haryana,26,32,7.25,loamy soil,75,85
1532,cucumber,april,haryana,26,32,7.25,loamy soil,75,85
1533,cucumber,march,karnataka,26,32,7.25,loamy soil,75,85
1534,cucumber,april,karnataka,26,32,7.25,loamy soil,75,85
1535,cucumber,march,madhya pradesh,26,32,7.25,loamy soil,75,85
1536,cucumber,april,madhya pradesh,26,32,7.25,loamy soil,75,85
1537,cucumber,march,tamil nadu,26,32,7.25,loamy soil,75,85
1538,cucumber,april,tamil nadu,26,32,7.25,loamy soil,75,85
1539,cucumber,march,andhra pradesh,26,32,7.25,loamy soil,75,85
1540,cucumber,april,andhra pradesh,26,32,7.25,loamy soil,75,85
1541,cucumber,march,telangana,26,32,7.25,loamy soil,75,85
1542,cucumber,april,telangana,26,32,7.25,loamy soil,75,85
1543,cucumber,march,assam,26,32,7.25,loamy soil,75,85
1544,cucumber,april,assam,26,32,7.25,loamy soil,75,85
1545,cucumber,march,uttar pradesh,26,32,7.25,loamy soil,75,85
1546,cucumber,april,uttar pradesh,26,32,7.25,loamy soil,75,85
1547,cucumber,march,jammu kashmir,26,32,7.25,loamy soil,75,85
1548,cucumber,april,jammu kashmir,26,32,7.25,loamy soil,75,85
1549,cucumber,march,bihar,26,32,7.25,loamy soil,75,85
1550,cucumber,april,bihar,26,32,7.25,loamy soil,75,85
1551,custardapple,july,andhra pradesh,18,25,6,black cotton soil,60,70
1552,custardapple,august,andhra pradesh,18,25,6,black cotton soil,60,70
1553,custardapple,september,andhra pradesh,18,25,6,black cotton soil,60,70
1554,custardapple,october,andhra pradesh,18,25,6,black cotton soil,60,70
1555,custardapple,july,maharashtra,18,25,6,black cotton soil,60,70
1556,custardapple,august,maharashtra,18,25,6,black cotton soil,60,70
1557,custardapple,september,maharashtra,18,25,6,black cotton soil,60,70
1558,custardapple,october,maharashtra,18,25,6,black cotton soil,60,70
1559,custardapple,july,karnataka,18,25,6,black cotton soil,60,70
1560,custardapple,august,karnataka,18,25,6,black cotton soil,60,70
1561,custardapple,september,karnataka,18,25,6,black cotton soil,60,70
1562,custardapple,october,karnataka,18,25,6,black cotton soil,60,70
1563,custardapple,july,bihar,18,25,6,black cotton soil,60,70
1564,custardapple,august,bihar,18,25,6,black cotton soil,60,70
1565,custardapple,september,bihar,18,25,6,black cotton soil,60,70
1566,custardapple,october,bihar,18,25,6,black cotton soil,60,70
1567,custardapple,july,odisha,18,25,6,black cotton soil,60,70
1568,custardapple,august,odisha,18,25,6,black cotton soil,60,70
1569,custardapple,september,odisha,18,25,6,black cotton soil,60,70
1570,custardapple,october,odisha,18,25,6,black cotton soil,60,70
1571,custardapple,july,assam,18,25,6,black cotton soil,60,70
1572,custardapple,august,assam,18,25,6,black cotton soil,60,70
1573,custardapple,september,assam,18,25,6,black cotton soil,60,70
1574,custardapple,october,assam,18,25,6,black cotton soil,60,70
1575,custardapple,july,tamil nadu,18,25,6,black cotton soil,60,70
1576,custardapple,august,tamil nadu,18,25,6,black cotton soil,60,70
1577,custardapple,september,tamil nadu,18,25,6,black cotton soil,60,70
1578,custardapple,october,tamil nadu,18,25,6,black cotton soil,60,70
1579,custardapple,july,gujrat,18,25,6,black cotton soil,60,70
1580,custardapple,august,gujrat,18,25,6,black cotton soil,60,70
1581,custardapple,september,gujrat,18,25,6,black cotton soil,60,70
1582,custardapple,october,gujrat,18,25,6,black cotton soil,60,70
1583,custardapple,july,madhya pradesh,18,25,6,black cotton soil,60,70
1584,custardapple,august,madhya pradesh,18,25,6,black cotton soil,60,70
1585,custardapple,september,madhya pradesh,18,25,6,black cotton soil,60,70
1586,custardapple,october,madhya pradesh,18,25,6,black cotton soil,60,70
1587,custardapple,july,chattisgarh,18,25,6,black cotton soil,60,70
1588,custardapple,august,chattisgarh,18,25,6,black cotton soil,60,70
1589,custardapple,september,chattisgarh,18,25,6,black cotton soil,60,70
1590,custardapple,october,chattisgarh,18,25,6,black cotton soil,60,70
1591,datepalm,may,gujrat,25,40,7.5,loamy soil,0,0
1592,datepalm,february,punjab,25,40,7.5,loamy soil,0,0
1593,datepalm,may,rajasthan,25,40,7.5,loamy soil,0,0
1594,datepalm,march,punjab,25,40,7.5,loamy soil,0,0
1595,datepalm,august,punjab,25,40,7.5,loamy soil,0,0
1596,datepalm,september,punjab,25,40,7.5,loamy soil,0,0
1597,datepalm,may,tamil nadu,25,40,7.5,loamy soil,0,0
1598,datepalm,june,gujrat,25,40,7.5,loamy soil,0,0
1599,datepalm,june,rajasthan,25,40,7.5,loamy soil,0,0
1600,datepalm,june,tamil nadu,25,40,7.5,loamy soil,0,0
1601,datepalm,july,gujrat,25,40,7.5,loamy soil,0,0
1602,datepalm,july,rajasthan,25,40,7.5,loamy soil,0,0
1603,datepalm,july,tamil nadu,25,40,7.5,loamy soil,0,0
1604,dragonfruit,march,maharashtra,20,30,6.25,clay soil,50,200
1605,dragonfruit,april,maharashtra,20,30,6.25,clay soil,50,200
1606,dragonfruit,may,maharashtra,20,30,6.25,clay soil,50,200
1607,fig,june,maharashtra,18,39,7.5,black cotton soil,70,80
1608,fig,june,gujrat,18,39,7.5,black cotton soil,70,80
1609,fig,june,uttar pradesh,18,39,7.5,black cotton soil,70,80
1610,fig,june,karnataka,18,39,7.5,black cotton soil,70,80
1611,fig,august,tamil nadu,18,39,7.5,black cotton soil,70,80
1612,fig,july,maharashtra,18,39,7.5,black cotton soil,70,80
1613,fig,july,gujrat,18,39,7.5,black cotton soil,70,80
1614,fig,july,uttar pradesh,18,39,7.5,black cotton soil,70,80
1615,fig,july,karnataka,18,39,7.5,black cotton soil,70,80
1616,fig,september,tamil nadu,18,39,7.5,black cotton soil,70,80
1617,grapes,september,jammu kashmir,15,35,7,clay soil,50,60
1618,grapes,october,jammu kashmir,15,35,7,clay soil,50,60
1619,grapes,september,himachal pradesh,15,35,7,clay soil,50,60
1620,grapes,october,himachal pradesh,15,35,7,clay soil,50,60
1621,grapes,september,andhra pradesh,15,35,7,clay soil,50,60
1622,grapes,october,andhra pradesh,15,35,7,clay soil,50,60
1623,grapes,september,karnataka,15,35,7,clay soil,50,60
1624,grapes,october,karnataka,15,35,7,clay soil,50,60
1625,grapes,september,punjab,15,35,7,clay soil,50,60
1626,grapes,october,punjab,15,35,7,clay soil,50,60
1627,grapes,september,haryana,15,35,7,clay soil,50,60
1628,grapes,october,haryana,15,35,7,clay soil,50,60
1629,grapes,september,delhi,15,35,7,clay soil,50,60
1630,grapes,october,delhi,15,35,7,clay soil,50,60
1631,grapes,september,uttar pradesh,15,35,7,clay soil,50,60
1632,grapes,october,uttar pradesh,15,35,7,clay soil,50,60
1633,grapes,september,rajasthan,15,35,7,clay soil,50,60
1634,grapes,october,rajasthan,15,35,7,clay soil,50,60
1635,grapes,september,maharashtra,15,35,7,clay soil,50,60
1636,grapes,october,maharashtra,15,35,7,clay soil,50,60
1637,grapes,september,tamil nadu,15,35,7,clay soil,50,60
1638,grapes,october,tamil nadu,15,35,7,clay soil,50,60
1639,grapes,september,gujrat,15,35,7,clay soil,50,60
1640,grapes,october,gujrat,15,35,7,clay soil,50,60
1641,grapes,september,madhya pradesh,15,35,7,clay soil,50,60
1642,grapes,october,madhya pradesh,15,35,7,clay soil,50,60
1643,guava,february,andhra pradesh,15,30,5.75,clay soil,95,105
1644,guava,february,arunachal pradesh,15,30,5.75,clay soil,95,105
1645,guava,february,assam,15,30,5.75,clay soil,95,105
1646,guava,february,chhattisgarh,15,30,5.75,clay soil,95,105
1647,guava,february,delhi,15,30,5.75,clay soil,95,105
1648,guava,february,gujrat,15,30,5.75,clay soil,95,105
1649,guava,february,haryana,15,30,5.75,clay soil,95,105
1650,guava,february,himachal pradesh,15,30,5.75,clay soil,95,105
1651,guava,february,jammu kashmir,15,30,5.75,clay soil,95,105
1652,guava,february,karnataka,15,30,5.75,clay soil,95,105
1653,guava,february,madhya pradesh,15,30,5.75,clay soil,95,105
1654,guava,february,maharashtra,15,30,5.75,clay soil,95,105
